Response_ID,Progress,duration,participant_gender_category,participant_gender_category_other,participant_age,participant_language,participant_language_other,participant_education,participant_gender_scale,participant_political_scale,participant_optimism_scale,participant_location_scale,Device,survey_version,timing_gender,timing_valence,timing_political,timing_location,timing_age,version,participant_sample
R_DwQNh0AkUstS4nL,100,3188,female,NA,22,Czech,NA,university,1,0,-1,-2,mobile,survey_4,354.153,357.176,696.69,443.855,1040.789,cz_words_sociolex,university
R_x3igzNVq2Fpr6dr,93,2710,female,NA,21,Czech,NA,high school,1,-1,-1,1,not_mobile,survey_4,173.788,486.531,399.614,216.865,230.639,cz_words_sociolex,university
R_Qh3d4Ojvlxbkan7,93,2967,female,NA,23,Czech,NA,high school,2,0,-1,-2,not_mobile,survey_4,294.044,801.558,241.284,460.459,885.302,cz_words_sociolex,university
R_ApoJfpAvpAKVsf7,100,2085,female,NA,20,Czech,NA,high school,3,0,2,-1,mobile,survey_4,297.341,268.005,300.311,407.226,341.53,cz_words_sociolex,university
R_1gRRIEznk9XP1FA,100,3947,female,NA,21,Czech,NA,high school,1,-2,0,0,not_mobile,survey_4,440.833,482.154,598.269,522.388,1064.825,cz_words_sociolex,university
R_3Hn7JeFobyyCdLk,100,1598,male,NA,20,Czech,NA,high school,-1,-2,2,1,not_mobile,survey_4,259.001,244.447,202.805,279.301,297.459,cz_words_sociolex,university
R_31uCuNfYnrmGT2o,100,1346,male,NA,20,Czech,NA,high school,-2,-2,0,1,not_mobile,survey_4,219.142,192.358,207.604,212.379,341.709,cz_words_sociolex,university
R_3nUF6fxG3xpV7Ds,100,1245,female,NA,22,Czech,NA,high school,1,-3,2,0,not_mobile,survey_4,188.367,172.429,227.386,240.582,338.694,cz_words_sociolex,university
R_2SIAjXGGBK9WlOo,100,2737,male,NA,21,Czech,NA,high school,-2,2,0,-2,not_mobile,survey_4,445.721,422.192,561.403,400.772,501.714,cz_words_sociolex,university
R_1QN2e9cxSp4f62V,100,1383,female,NA,21,Czech,NA,high school,0,1,1,1,not_mobile,survey_4,186.421,310.05,244.602,256.78,246.783,cz_words_sociolex,university
R_af4cyjDGrJOXsDD,100,1330,female,NA,20,Czech,NA,high school,2,-1,1,1,mobile,survey_5,204.82,222.026,235.394,213.915,315.986,cz_words_sociolex,university
R_3oI6yjwdJaEJGjj,100,1829,female,NA,21,Czech,NA,high school,1,-1,-1,1,mobile,survey_5,267.541,311.401,305.528,401.175,434.177,cz_words_sociolex,university
R_24iy2uOsrssxljU,100,1841,male,NA,20,Czech,NA,high school,-2,-2,1,1,not_mobile,survey_5,278.693,277.521,316.295,334.781,478.681,cz_words_sociolex,university
R_3EW6RxEnmYuwcIg,100,2915,female,NA,23,Czech,NA,university,3,-1,2,3,not_mobile,survey_5,292.181,307.829,426.107,501.813,960.556,cz_words_sociolex,university
R_yZR4WHsr9lzHC3D,100,2581,male,NA,19,Czech,NA,high school,-1,-1,-1,2,mobile,survey_5,302.978,255.505,394.428,359.747,889.215,cz_words_sociolex,university
R_1qWbmh1vrxBmQg9,100,2432,female,NA,21,Czech,NA,high school,2,-1,0,1,not_mobile,survey_5,244.025,442.722,296.35,381.811,420.009,cz_words_sociolex,university
R_2YlWvaNK28wbi8G,100,7154,female,NA,21,Czech,NA,high school,0,-2,0,-1,not_mobile,survey_5,722.16,811.856,482.64,688.599,694.986,cz_words_sociolex,university
R_1rdbhq6K0Ul6NBH,100,6378,female,NA,21,Czech,NA,high school,2,-1,1,1,mobile,survey_5,682.417,671.01,1560.438,889.966,758.087,cz_words_sociolex,university
R_6A3G4q3JeP7aVEt,100,7721,female,NA,27,Czech,NA,university,1,-1,3,3,mobile,survey_5,236.441,225.738,366.566,414.636,398.091,cz_words_sociolex,university
R_33l22S1ovSP5sdB,100,8136,female,NA,23,Czech,NA,high school,1,0,2,0,not_mobile,survey_5,3647.84,356.173,363.761,337.768,553.644,cz_words_sociolex,university
R_3gXvLuWxDxIoz3r,93,1318,female,NA,21,Czech,NA,high school,2,1,-1,-1,not_mobile,survey_5,149.986,254.553,280.949,156.567,324.087,cz_words_sociolex,university
R_R8DzUeMuXoFW7fP,100,1844,female,NA,21,Czech,NA,high school,2,-2,2,1,not_mobile,survey_5,348.442,266.6,349.3,358.38,120.617,cz_words_sociolex,university
R_8Dkytr0BLdI98SB,100,2302,male,NA,21,Czech,NA,high school,-2,2,1,3,not_mobile,survey_5,238.974,300.97,342.36,351.712,336.746,cz_words_sociolex,university
R_1g5XEeiAWlgX6oy,100,1845,female,NA,21,Czech,NA,high school,2,-1,2,2,not_mobile,survey_5,303.999,324.396,368.656,315.6,293.182,cz_words_sociolex,university
R_2BtVHs4EXtnPcXQ,100,2946,female,NA,21,Czech,NA,high school,2,-1,0,-1,mobile,survey_5,454.196,443.686,652.402,385.15,219.91,cz_words_sociolex,university
R_28NlfKLHgP5eXr7,100,1974,female,NA,23,Czech,NA,university,2,-2,1,-2,not_mobile,survey_5,187.459,663.377,306.612,325.524,388.533,cz_words_sociolex,university
R_1LhSj5fhxAklwor,100,1634,female,NA,23,Czech,NA,high school,3,0,0,0,not_mobile,survey_5,282.385,232.546,289.499,304.603,305.569,cz_words_sociolex,university
R_3qpLHAmzpidLdkl,100,7196,female,NA,21,Czech,NA,high school,3,-1,2,1,not_mobile,survey_5,802.672,1629.416,362.841,501.225,3200.846,cz_words_sociolex,university
R_Dia2nFuksbNr9Hb,100,4309,female,NA,24,Czech,NA,high school,2,0,1,1,not_mobile,survey_5,1525.312,431.513,648.451,587.725,874.341,cz_words_sociolex,university
R_1Bnoa2tdoHT34kh,100,3167,female,NA,19,Czech,NA,high school,2,0,1,1,not_mobile,survey_5,280.565,461.606,537.251,964.679,464.429,cz_words_sociolex,university
R_3lM3JFGFsyJg9G0,100,2305,female,NA,25,Czech,NA,university,1,0,2,2,not_mobile,survey_5,312.526,339.858,477.369,372.759,490.761,cz_words_sociolex,university
R_ANbfBxEn18QrbWh,100,5176,female,NA,20,Czech,NA,high school,2,-2,-1,-3,not_mobile,survey_5,449.627,307.095,353.376,222.195,259.282,cz_words_sociolex,university
R_30eCTbqXwse7lgS,100,2205,female,NA,21,Czech,NA,high school,2,1,0,-1,mobile,survey_5,287.326,300.155,343.448,270.991,330.394,cz_words_sociolex,university
R_W8tMXj5cl3R5ZyV,93,2552,female,NA,22,Czech,NA,high school,2,-1,0,2,not_mobile,survey_5,356.785,330.482,513.359,604.939,476.533,cz_words_sociolex,university
R_cOSxJ6t4KC9LwWd,93,60762,female,NA,23,Czech,NA,university,1,-1,1,1,not_mobile,survey_5,263.454,259.383,408.43,471.858,528.884,cz_words_sociolex,university
R_31aYAmHyxXVNCHM,100,1799,female,NA,19,Czech,NA,high school,3,-2,0,2,not_mobile,survey_5,152.678,208.577,275.16,670.179,261.637,cz_words_sociolex,university
R_0kqIySQwXlkx1FD,100,2197,male,NA,21,Czech,NA,high school,-1,-1,2,2,not_mobile,survey_5,338.371,337.955,510.031,242.236,619.731,cz_words_sociolex,university
R_32XAWz8sItpCOIs,100,1554,female,NA,25,Czech,NA,high school,0,-3,2,2,not_mobile,survey_5,275.279,268.985,308.648,274.083,332.728,cz_words_sociolex,university
R_2AMhEHW03nVvAk9,100,1904,female,NA,20,Czech,NA,high school,1,0,0,-1,not_mobile,survey_5,347.171,275.761,357.06,267.234,423.989,cz_words_sociolex,university
R_z7pVjLcwYHGMwdb,100,7191,female,NA,26,Czech,NA,university,2,1,2,-2,not_mobile,survey_5,234.689,277.212,871.515,348.708,535.141,cz_words_sociolex,university
R_3n1awpvXB5GwFTi,100,2788,female,NA,23,Czech,NA,high school,2,-2,2,0,not_mobile,survey_5,463.383,919.357,348.191,485.728,483.827,cz_words_sociolex,university
R_1G1bSEThaVGiAF3,100,2023,male,NA,21,Czech,NA,high school,-2,-1,2,1,not_mobile,survey_5,300.502,287.807,375.562,412.354,429.382,cz_words_sociolex,university
R_cTN12dRAFWqVspr,100,1739,female,NA,21,Czech,NA,high school,2,2,-1,0,not_mobile,survey_6,464.801,415.236,215.301,277.931,251.41,cz_words_sociolex,university
R_3j728ZRF6tIHHvM,100,1695,female,NA,21,Czech,NA,high school,3,-2,1,1,mobile,survey_6,385.729,455.816,214.96,220.254,185.306,cz_words_sociolex,university
R_2EzA3CRzU6KVQSw,100,2980,female,NA,26,Czech,NA,university,2,0,1,1,mobile,survey_6,601.845,709.64,365.074,607.378,463.739,cz_words_sociolex,university
R_ZCW2iGi48XuS6at,100,1923,female,NA,19,Czech,NA,high school,3,-2,1,0,not_mobile,survey_6,260.201,270.143,410.636,224.639,412.703,cz_words_sociolex,university
R_1LYAfoFOevIDKNe,100,3847,female,NA,20,Czech,NA,high school,3,0,3,3,not_mobile,survey_6,1393.756,342.215,443.45,348.133,855.973,cz_words_sociolex,university
R_R3abomNp1yNVHJn,100,6356,female,NA,21,Czech,NA,high school,2,0,2,1,not_mobile,survey_6,417.924,335.381,690.776,281.692,466.904,cz_words_sociolex,university
R_1DweyTbbtTWrEId,100,2839,female,NA,20,Czech,NA,high school,2,-1,2,2,not_mobile,survey_6,544.693,511.19,290.766,476.089,739.511,cz_words_sociolex,university
R_cv7ADrODU46G0GR,100,6990,female,NA,20,Czech,NA,high school,3,0,1,2,not_mobile,survey_6,359.625,300.869,251.252,240.878,378.52,cz_words_sociolex,university
R_8xdCi0VWI21LrDX,100,69515,male,NA,20,Czech,NA,high school,-2,-3,2,2,not_mobile,survey_6,586.641,618.84,407.013,399.552,563.14,cz_words_sociolex,university
R_sgRJTBziASvGzFn,100,3120,female,NA,20,Czech,NA,high school,2,-1,-1,2,not_mobile,survey_6,1129.697,383.592,408.367,505.114,540.961,cz_words_sociolex,university
R_22XlZLwlo0qrZ8f,100,2781,female,NA,20,Czech,NA,high school,2,1,1,2,not_mobile,survey_6,452.885,338.76,642.897,531.023,513.539,cz_words_sociolex,university
R_eVudBGSlE9hHPmV,100,2420,female,NA,21,Czech,NA,high school,3,0,-1,-1,mobile,survey_6,455.959,332.191,434.656,367.474,707.041,cz_words_sociolex,university
R_vxJlgjh38dgV41b,100,16924,female,NA,24,Czech,NA,high school,2,0,-1,2,not_mobile,survey_6,349.13,1952.438,1218.147,472.829,623.828,cz_words_sociolex,university
R_1OjLJO5YNU3N7Zm,100,19155,female,NA,20,Czech,NA,high school,2,-2,1,0,not_mobile,survey_6,395.466,2329.182,1364.087,890.105,816.596,cz_words_sociolex,university
R_30cNZ9qj1HCJgkS,100,1919,female,NA,23,Czech,NA,university,2,-1,2,2,not_mobile,survey_6,275.266,277.387,335.813,263.32,568.787,cz_words_sociolex,university
R_YRDnsS1oyjpgFzz,100,2261,female,NA,26,Czech,NA,high school,2,1,1,1,mobile,survey_6,326.113,334.522,283.198,436.921,424.973,cz_words_sociolex,university
R_3dFYfDGze6WIV5t,100,1949,female,NA,21,Czech,NA,high school,2,0,1,1,not_mobile,survey_6,317.239,364.932,391.079,258.764,422.101,cz_words_sociolex,university
R_2XaIc0FXPRdDGjA,100,2427,male,NA,22,Czech,NA,high school,-2,2,0,2,not_mobile,survey_6,436.863,297.765,432.077,576.825,380.901,cz_words_sociolex,university
R_2TYrVw1H4C6CoCy,100,2678,female,NA,20,Czech,NA,high school,1,-1,-1,2,not_mobile,survey_6,603.708,381.104,419.318,425.871,649.017,cz_words_sociolex,university
R_3Ibn5tPp1ibALpD,100,1507,female,NA,23,Czech,NA,university,3,0,1,0,mobile,survey_6,247.219,337.897,192.013,261.142,263.265,cz_words_sociolex,university
R_3MSgJSdqx38qP0h,100,3281,female,NA,21,Czech,NA,high school,2,-3,0,2,not_mobile,survey_6,434.209,416.106,1024.332,462.031,704.008,cz_words_sociolex,university
R_3kBA5g13XrJ0iX1,100,4370,female,NA,21,Czech,NA,high school,2,-2,-2,2,not_mobile,survey_6,290.982,285.273,280.15,308.978,1797.694,cz_words_sociolex,university
R_3KpXgJ8XppbmmSL,100,26474,female,NA,19,Czech,NA,high school,1,-1,1,-1,not_mobile,survey_6,243.521,299.183,445.434,417.979,532.41,cz_words_sociolex,university
R_2Cs407YdOkRxv53,100,1161,female,NA,23,Czech,NA,university,2,-1,1,-1,mobile,survey_6,217.891,231.317,260.573,199.024,112.338,cz_words_sociolex,university
R_24iWGchrqlDC2rq,100,4169,female,NA,22,Czech,NA,high school,1,-2,2,3,not_mobile,survey_6,923.83,963.208,293.691,262.111,836.219,cz_words_sociolex,university
R_1H1TKueUnUmZS2q,100,2292,female,NA,19,Czech,NA,high school,2,-2,0,1,not_mobile,survey_6,286.751,457.03,325.201,272.859,503.2,cz_words_sociolex,university
R_24LTQogt4eYKoss,100,1549,female,NA,22,Czech,NA,university,2,-3,1,3,not_mobile,survey_6,262.683,240.941,294.742,250.93,340.265,cz_words_sociolex,university
R_SSDKdy5tSl21bZ7,100,1707,female,NA,20,Czech,NA,high school,3,0,-1,0,mobile,survey_6,393.239,279.244,293.921,277.178,333.345,cz_words_sociolex,university
R_3DbgNla4iZuhqCl,100,4025,female,NA,20,Czech,NA,high school,2,-1,2,-2,not_mobile,survey_6,748.771,362.182,842.24,527.082,749.937,cz_words_sociolex,university
R_30k4EBX7suecEza,100,3360,female,NA,22,Czech,NA,high school,3,-1,0,-2,not_mobile,survey_6,269.732,1211.256,237.337,532.029,573.749,cz_words_sociolex,university
R_3fZfTHVcLC5BLmA,100,2234,female,NA,19,Czech,NA,high school,1,-2,1,2,not_mobile,survey_6,438.426,300.019,345.734,394.558,571.912,cz_words_sociolex,university
R_2dxNVsBw9hlHsFw,100,3127,female,NA,22,Czech,NA,high school,3,0,2,-2,not_mobile,survey_6,253.418,667.1,578.45,364.615,1100.529,cz_words_sociolex,university
R_XT96lj4rSTlCIqR,100,1847,female,NA,20,Czech,NA,high school,2,-1,-1,-1,not_mobile,survey_6,284.396,307.93,271.894,415.39,399.003,cz_words_sociolex,university
R_YVO8N7VreiSY54B,100,4953,female,NA,20,Czech,NA,high school,3,-2,3,-1,not_mobile,survey_6,585.417,400.978,486.666,514.646,2401.433,cz_words_sociolex,university
R_xitxNV8qXaVrnR7,100,1696,female,NA,20,Czech,NA,high school,2,-2,2,0,not_mobile,survey_6,277.247,301.604,347.614,222.218,394.182,cz_words_sociolex,university
R_3lWcQNPPy9ibD6V,100,2599,female,NA,20,Czech,NA,high school,2,-1,1,2,not_mobile,survey_6,425.401,436.165,321.488,395.18,744.843,cz_words_sociolex,university
R_2sX6Kdg9AhHOgt2,100,2116,female,NA,19,Czech,NA,high school,1,-2,0,2,not_mobile,survey_6,280.145,253.926,275.065,425.814,577.845,cz_words_sociolex,university
R_3IYneU3HPA6h2Tj,100,1121,female,NA,21,Czech,NA,high school,3,0,2,-3,not_mobile,survey_7,236.963,198.851,76.958,209.982,222.946,cz_words_sociolex,university
R_1JQKIuWJngzs61n,100,1811,female,NA,21,Czech,NA,high school,2,-1,0,2,not_mobile,survey_7,261.3,317.499,279.663,224.5,374.199,cz_words_sociolex,university
R_2nudlAfagPCDySd,100,3172,female,NA,24,Czech,NA,university,3,0,1,0,not_mobile,survey_7,421.527,403.373,1008.284,405.209,557.544,cz_words_sociolex,university
R_1GP3zkE7gByzd1n,100,2588,female,NA,20,Czech,NA,high school,3,0,2,-2,not_mobile,survey_7,280.905,207.47,481.725,322.192,968.034,cz_words_sociolex,university
R_BLMF2BOH5GoyOUF,100,3461,female,NA,22,Czech,NA,high school,2,0,2,1,mobile,survey_7,446.355,862.475,357.698,603.716,737.217,cz_words_sociolex,university
R_3soD1QzMAdFCRMs,100,2911,female,NA,23,Czech,NA,high school,1,-1,-1,-1,not_mobile,survey_7,300.606,524.943,654.918,491.896,497.931,cz_words_sociolex,university
R_1d19rqSxBf2dTsJ,100,7305,female,NA,20,Czech,NA,university,1,-1,0,1,mobile,survey_7,3011.662,902.104,1251.81,875.925,851.895,cz_words_sociolex,university
R_1rjBmTUF7ftEorj,100,2383,female,NA,23,Czech,NA,university,1,0,1,-1,not_mobile,survey_7,411.022,347.154,573.211,403.079,508.844,cz_words_sociolex,university
R_2ZIhFBLyAzYYH4I,100,5575,female,NA,20,Czech,NA,high school,1,0,-1,2,mobile,survey_7,529.659,755.738,369.505,700.586,229.947,cz_words_sociolex,university
R_2woBOQsy03GLNeS,93,2929,female,NA,20,Czech,NA,high school,2,0,1,-1,not_mobile,survey_7,235.187,319.027,241.375,246.182,396.305,cz_words_sociolex,university
R_3EShrEQ7dXZAgvU,100,2807,female,NA,25,Czech,NA,university,1,-1,2,-1,not_mobile,survey_7,1057.07,429.763,443.897,253.467,323.834,cz_words_sociolex,university
R_1OOH2guSAc0JPFv,100,4364,female,NA,23,Czech,NA,university,2,0,-1,1,mobile,survey_7,506.458,1257.042,431.282,1134.253,569.515,cz_words_sociolex,university
R_2WSir4xBpgWFUPH,100,2775,male,NA,22,Czech,NA,high school,-2,-2,-1,2,not_mobile,survey_7,414.056,429.852,388.249,305.287,406.975,cz_words_sociolex,university
R_XKZ0AnzKXL6JUIh,100,2279,female,NA,21,Czech,NA,high school,3,-1,-1,-1,not_mobile,survey_7,411.582,473.224,303.252,337.108,518.53,cz_words_sociolex,university
R_1qTWM6J5jmc72rK,100,1697,female,NA,21,Czech,NA,high school,1,-1,1,-1,mobile,survey_7,253.037,231.215,283.776,362.896,414.821,cz_words_sociolex,university
R_1ClKAFLdu116l3z,100,4681,female,NA,23,Czech,NA,high school,3,-2,2,1,mobile,survey_7,833.872,766.288,754.254,672.469,629.159,cz_words_sociolex,university
R_brrzIi2tzaIjNHr,100,1572,female,NA,20,Czech,NA,high school,3,0,-1,1,not_mobile,survey_7,214.101,413.286,238.569,240.203,341.357,cz_words_sociolex,university
R_2BnQ5LMyULZuUGL,100,1937,self-report,nonbinary,20,Czech,NA,high school,0,-2,0,1,not_mobile,survey_7,567.428,370.066,212.097,236.757,318.316,cz_words_sociolex,university
R_2CqwkM9EDp2qof7,100,4222,female,NA,24,Czech,NA,university,2,0,-1,-1,not_mobile,survey_7,423.685,366.614,729.718,601.09,524.41,cz_words_sociolex,university
R_1gkLd2yAKgFJvYj,100,1891,female,NA,19,Czech,NA,high school,1,0,-1,1,not_mobile,survey_7,222.256,202.209,527.919,184.8,559.136,cz_words_sociolex,university
R_1IF3W7neu6PjEdl,100,3105,female,NA,21,Czech,NA,high school,1,0,1,0,not_mobile,survey_7,543.854,498.053,806.871,395.631,481.013,cz_words_sociolex,university
R_2TFeu0Dh464aWfP,100,2553,female,NA,20,Czech,NA,high school,2,-2,0,0,not_mobile,survey_7,390.659,314.49,399.432,468.325,270.802,cz_words_sociolex,university
R_BR2Rm5nDQucFG2l,100,146817,female,NA,21,Czech,NA,high school,2,-1,2,3,not_mobile,survey_7,326.47,431.362,289.368,1034.39,551.478,cz_words_sociolex,university
R_2U5EJLIaOJmsGtR,100,1688,female,NA,22,Czech,NA,high school,3,0,1,2,mobile,survey_7,425.232,300.786,286.493,194.132,380.817,cz_words_sociolex,university
R_sYWN6ObUx8cuRiN,93,4689,female,NA,23,Czech,NA,university,2,1,1,0,not_mobile,survey_7,429.264,613.921,1028.871,492.61,778.369,cz_words_sociolex,university
R_1LIJsRFQfTBrGFb,100,2701,female,NA,19,Czech,NA,high school,0,-1,-2,1,mobile,survey_7,282.105,378.34,380.082,313.695,454.38,cz_words_sociolex,university
R_28AhhTiaNPZwFc7,100,1550,female,NA,21,Czech,NA,high school,2,-2,-1,-3,mobile,survey_7,350.948,235.169,315.279,236.902,243.17,cz_words_sociolex,university
R_3Po5dXi2HDCb8qN,100,5002,female,NA,22,Czech,NA,high school,1,-1,0,0,not_mobile,survey_7,721.916,523.569,348.898,422.4,422.351,cz_words_sociolex,university
R_3KwKHnterMFWVD2,100,1522,female,NA,22,Czech,NA,high school,2,-2,1,-1,mobile,survey_7,205.542,240.585,346.552,215.863,246.851,cz_words_sociolex,university
R_2wc3tvEqsLLBLDJ,100,4269,female,NA,21,Czech,NA,high school,2,-2,2,0,not_mobile,survey_7,920.627,659.182,1010.55,598.072,568.037,cz_words_sociolex,university
R_339fiNxH9XOzI1v,100,1543,male,NA,21,Czech,NA,high school,-2,1,2,2,not_mobile,survey_7,333.749,269.546,220.636,267.821,211.158,cz_words_sociolex,university
R_24Csgo50XDHRfph,100,75793,female,NA,21,Czech,NA,high school,2,-2,-1,0,mobile,survey_7,818.192,632.439,580.787,715.793,1340.914,cz_words_sociolex,university
R_1pVU30EC5AuvvuK,93,1535,female,NA,20,Czech,NA,high school,1,-1,-1,0,not_mobile,survey_7,280.202,240.65,208.369,245.452,480.445,cz_words_sociolex,university
R_21mmRYfOMqAmFpg,100,31623,male,NA,27,Czech,NA,high school,-2,-2,1,3,not_mobile,survey_7,28199.971,397.775,599.332,936.149,606.428,cz_words_sociolex,university
R_1nZmtPXCZGWIJOi,100,23931,male,NA,21,Czech,NA,high school,-2,1,2,1,not_mobile,survey_7,4192.06,1457.728,275.907,1298.188,613.376,cz_words_sociolex,university
R_3siZi7U5MYc8aMs,100,2599,female,NA,21,Czech,NA,high school,3,0,2,-3,mobile,survey_7,314.606,287.722,153.429,253.888,156.537,cz_words_sociolex,university
R_54nxh6F0gkomi3v,100,40340,male,NA,25,Czech,NA,university,-1,-1,-2,0,not_mobile,survey_7,1511.88,9948.285,737.49,449.926,1826.527,cz_words_sociolex,university
R_1IuXSFBvoKrpqSE,93,3812,female,NA,20,Czech,NA,high school,2,-2,-1,-1,not_mobile,survey_7,553.238,549.329,803.679,631.622,757.503,cz_words_sociolex,university
R_12LwkbpyfGA1ypT,100,4325,male,NA,21,Czech,NA,high school,-2,-3,2,2,not_mobile,survey_7,358.399,401.34,427.5,510.942,1020.146,cz_words_sociolex,university
R_WB4aYwckkbbiQ3D,100,1908,male,NA,23,Czech,NA,university,2,-1,1,-1,not_mobile,survey_7,522.142,218.083,204.754,216.974,326.601,cz_words_sociolex,university
R_3mjyt5O3gQ192zP,93,173006,female,NA,21,Czech,NA,high school,2,0,1,1,not_mobile,survey_7,285.081,351.65,504.482,249.746,423.157,cz_words_sociolex,university
R_YX5GHyj2tKT2Ig1,100,2436,female,NA,25,Czech,NA,university,3,-3,1,3,not_mobile,survey_7,494.752,353.374,371.553,347.843,389.996,cz_words_sociolex,university
R_CdHQvHodg13uXst,100,9995,female,NA,22,Czech,NA,high school,2,0,2,2,mobile,survey_7,3040.058,1138.336,735.435,828.497,954.979,cz_words_sociolex,university
R_1P5zKHEiui43pZg,100,2020,male,NA,27,Czech,NA,university,-2,-1,2,2,not_mobile,survey_7,275.696,368.302,460.075,278.7,472.841,cz_words_sociolex,university
R_1K1M2kNlrZwSXET,100,1491,female,NA,21,Czech,NA,high school,2,-1,1,2,not_mobile,survey_8,195.378,315.597,280.649,205.402,342.881,cz_words_sociolex,university
R_2YDuvS2WAu4Ahqd,100,2708,male,NA,21,Czech,NA,high school,-2,1,2,-2,not_mobile,survey_8,562.045,352.91,587.536,532.141,453.938,cz_words_sociolex,university
R_3szazz4CM5wLNBG,100,10946,male,NA,22,Czech,NA,high school,-2,-1,0,1,not_mobile,survey_8,315.383,231.593,572.285,387.238,147.658,cz_words_sociolex,university
R_Di7FvQLJIuXujrr,100,2227,female,NA,20,Czech,NA,high school,1,-1,-2,2,not_mobile,survey_8,353.738,381.494,428.959,361.01,523.43,cz_words_sociolex,university
R_2vcrDXH0TvlQPMm,100,1580,female,NA,20,Czech,NA,high school,2,1,-2,-1,not_mobile,survey_8,215.268,281.273,348.282,233.645,341.681,cz_words_sociolex,university
R_12GzmxBPRjuieEU,100,1867,male,NA,20,Czech,NA,high school,-3,1,-1,1,not_mobile,survey_8,302.328,322.017,256.395,274.939,479.728,cz_words_sociolex,university
R_3PsFqbcpys8jGPr,100,7307,female,NA,21,Czech,NA,high school,1,-2,0,1,not_mobile,survey_8,1962.419,1766.985,956.058,1184.269,724.648,cz_words_sociolex,university
R_1QgrlOmQOkIwWDp,100,1694,female,NA,24,Czech,NA,high school,3,0,1,1,mobile,survey_8,313.943,314.619,339.583,266.472,303.262,cz_words_sociolex,university
R_1GZby4Duzhv4VlQ,100,2300,female,NA,20,Czech,NA,high school,0,-1,2,-1,not_mobile,survey_8,503.533,444.124,323.864,268.197,531.529,cz_words_sociolex,university
R_1hEDftTa8KniMmE,100,5904,female,NA,20,Czech,NA,high school,2,-1,1,2,mobile,survey_8,674.206,363.892,791.428,414.812,2378.496,cz_words_sociolex,university
R_331Oea0jgjGatbo,100,2191,female,NA,23,Czech,NA,university,2,0,2,3,not_mobile,survey_8,278.632,435.928,352.418,273.816,511.201,cz_words_sociolex,university
R_3Pe1GdWM6rRnPNI,100,4187,female,NA,20,Czech,NA,high school,3,-1,2,1,not_mobile,survey_8,831.985,376.701,515.888,624.611,730.63,cz_words_sociolex,university
R_1d65lG52LVZtDhi,100,3019,female,NA,20,Czech,NA,high school,1,-3,-1,1,not_mobile,survey_8,310.148,677.742,509.591,361.84,469.214,cz_words_sociolex,university
R_3OdWi30maeqeEkd,100,5518,male,NA,22,Czech,NA,high school,0,-3,0,3,not_mobile,survey_8,173.835,458.202,195.186,312.555,401.71,cz_words_sociolex,university
R_3JxbuZY23NgVbHf,100,1845,male,NA,26,Czech,NA,university,-2,1,-2,-1,not_mobile,survey_8,278.008,258.533,201.201,207.73,443.669,cz_words_sociolex,university
R_rlKJLQIraPpOhPP,100,1956,female,NA,20,Czech,NA,high school,3,0,-1,3,not_mobile,survey_8,332.868,277.876,410.204,346.654,350.906,cz_words_sociolex,university
R_AstjpCfu5KYMdep,100,2032,female,NA,22,Czech,NA,high school,3,0,1,-1,not_mobile,survey_8,418.1,285.933,298.135,241.243,445.876,cz_words_sociolex,university
R_24c06GpLeeMIEyA,100,1831,female,NA,23,Czech,NA,university,2,0,1,-1,not_mobile,survey_8,403.087,273.049,180.253,271.332,407.385,cz_words_sociolex,university
R_1PTx65CQH6x7V1g,100,1741,female,NA,24,Czech,NA,university,2,-1,2,-1,not_mobile,survey_8,298.906,269.091,293.228,331.397,354.833,cz_words_sociolex,university
R_1C3cEH4LPCerDwl,93,6110,female,NA,19,Czech,NA,high school,3,-1,1,-2,not_mobile,survey_8,367.177,314.043,263.966,267.813,427.018,cz_words_sociolex,university
R_1BX9ZFlEb578tzu,100,1430,female,NA,24,Czech,NA,university,2,0,-1,1,mobile,survey_8,378.1,224.411,242.949,266.572,126.741,cz_words_sociolex,university
R_1laQNfXApcRuVal,100,1770,female,NA,20,Czech,NA,high school,1,-2,-1,1,mobile,survey_8,260.392,284.93,363.881,297.595,362.159,cz_words_sociolex,university
R_2c0ZTHl06GfA1Ub,100,2082,female,NA,19,Czech,NA,high school,1,-1,1,2,not_mobile,survey_8,237.749,723.88,358.205,302.088,157.525,cz_words_sociolex,university
R_3KupnFmacypR9QO,100,3067,female,NA,21,Czech,NA,high school,2,-2,1,2,not_mobile,survey_8,658.652,574.423,327.777,668.501,653.181,cz_words_sociolex,university
R_T6pDZWTug7a8J57,100,2289,female,NA,22,Czech,NA,high school,1,-2,-1,1,not_mobile,survey_8,369.927,487.273,467.859,378.761,486.657,cz_words_sociolex,university
R_2wBsuyRrOKCM2zt,100,1834,female,NA,20,Czech,NA,high school,1,-2,1,2,not_mobile,survey_8,263.957,290.866,365.714,265.313,454.195,cz_words_sociolex,university
R_7TEjDibA8i9oMJX,100,2300,male,NA,23,Czech,NA,high school,-1,-1,-1,1,not_mobile,survey_8,324.134,328.259,273.98,271.703,717.46,cz_words_sociolex,university
R_2SoypAUBUhiU1zT,100,4913,female,NA,20,Czech,NA,high school,2,-1,1,2,not_mobile,survey_8,321.522,507.313,1331.051,492.903,2032.224,cz_words_sociolex,university
R_vUlexHgzsZcog5r,100,1389,female,NA,21,Czech,NA,high school,2,0,-1,1,not_mobile,survey_9,242.599,228.356,236.302,200.18,398.169,cz_words_sociolex,university
